semi_major_axis_km,eccentricity,inclination_deg,orbital_period_min,apogee_km,perigee_km,right_ascension_deg,argument_perigee_deg,debris_size_cm,debris_mass_kg,radar_cross_section_m2,debris_age_years,material_density_kgm3,relative_velocity_kms,miss_distance_km,closest_approach_time_hr,relative_angular_momentum,collision_prob_raw,sat_altitude_km,sat_velocity_kms,sat_mass_kg,sat_orbital_energy_j,sat_antenna_gain_db,sat_power_w,solar_flux_index,geomagnetic_index,atmospheric_drag_coeff,space_weather_index,ionospheric_delay_ms,range_error_m,velocity_error_ms,azimuth_deg,elevation_deg,sensor_noise_db,tracking_accuracy_m,orbital_energy_j,relative_inclination_deg,debris_kinetic_energy_j,sat_maneuverability_score,collision_time_window_min,risk_level
3.8575695220606674,-0.028093286671388374,-0.05958437658893193,0.3096012622148738,0.2747412457623576,0.2745458423241045,-0.03917472150847673,-0.03986042030376716,-0.05362822822974425,-0.051610222121002663,-0.03853683077661198,-0.06386027417255097,-0.05761549918011964,-0.030230537654731198,-0.7008127443645749,-0.056193142898728045,-0.02800370746133172,0.38624661507752117,-0.15977480749224254,-0.06020301607012632,0.011277844388163143,-0.1616602609302512,-0.08455549668714096,-0.08053632526401344,3.5875358063822866,-0.10004001920280388,-0.2553379104663662,4.48026053022442,-0.15246002399810218,-0.10810445224110593,-0.07127536193298628,4.251119612078808,-0.10490884252910225,-0.0827731288701355,-0.031973286259117134,-0.027923748341576432,0.0934505112446595,-0.06304909697267135,-0.05083975683220903,-0.07197958978117867,0
0.007574329802563861,0.37875388363857143,,0.39764361917658175,0.37648721033641547,0.367999621889886,0.424245266983207,0.33641484787665077,0.2890199182247119,0.35251188039899334,0.30258318948457635,0.34753055806123817,4.3547918852132685,0.4742537449910641,-0.7005278429639702,0.30389264275921335,0.31668136161372773,0.9937711600315232,0.36106161696220207,,0.38151473047917184,0.4426432574669832,0.45782209185759204,0.5974557826896562,0.20347528626913858,0.3563736017319349,0.23160443658593943,0.33817969715175344,0.564903708604596,3.487586374534435,0.29464212553274843,0.4112028999468417,0.5220015529384057,0.38871090748340875,0.34665447700155105,4.781766297259589,1.3541703032885404,0.36909771050224366,4.003460755326597,0.2804144077307688,2
-0.06308430529286566,-0.12012620932344048,,0.2945802684271358,0.2759339233608363,0.27927427009618216,-0.013813431238923458,-0.09539802790043202,,-0.08465767043933593,-0.10224871462860675,-0.08652105228530882,-0.11541982899535741,-0.043404973103786264,-0.700893325595759,-0.1436160864695222,-0.08603581979287181,0.2542200876807454,-0.013745120500264265,-0.06004042412278292,-0.05496266884971201,-0.1455465714618904,0.04994132352227706,-0.006360018936441373,-0.09731118154938466,3.7838505854390174,-0.16853855896161005,-0.08257763044357738,-0.11250006845770823,-0.08272796697051692,-0.15604355519374824,0.12033515758271253,-0.09477972262104363,-0.054418361315293956,-0.07419698329525388,0.013577466183186832,0.8800194664607641,-0.12919255666349724,-0.12531731192980258,-0.1387305847525938,0
-0.07565894278175353,-0.17127328041331394,-0.18135589813944672,0.27634308187516854,0.24538389436139021,0.25456140420042805,-0.2771619835035608,-0.18562059546354787,-0.19237595412845332,-0.19737587297479806,-0.18461548857762394,-0.2424832378839064,-0.1648253731519936,-0.2861033694964884,0.9992111754914509,-0.18650499324082087,-0.16899644127944774,-0.15079722132794804,3.339238104459875,-0.09190186706971369,-0.15222527307799819,-0.3910470592377908,-0.2626008233907866,-0.4198016868250934,-0.1708432038187607,-0.2459236963842814,-0.44865104428552416,-0.2073478551134885,4.573898092243809,-0.24164656620650765,,-0.4741232024833539,-0.34195047906988885,-0.30451426839691204,-0.17407462181111488,-0.20253710167135827,-0.8075329860305442,-0.22809410333516067,4.156125584994872,-0.1950971291247426,1
-0.07367800918842471,-0.17613484507012478,-0.17832087649254208,0.27923080335833583,0.2559822467607977,0.26213836627979076,-0.21257709291110366,-0.16642176126114808,-0.1915051433922632,-0.16092665385967428,-0.17342764950649825,-0.2032334152931904,-0.15593710093681354,-0.2528278276425076,-0.6974010860692754,-0.1906193268710579,-0.14953350633157045,0.4876414571288107,-0.27545421380327356,-0.08683817125777124,-0.13960726888081187,-0.35818968498352133,-0.14910975391204864,-0.356510612319817,-0.15101702998429292,-0.19398687608373558,3.255797157347012,-0.1766802336049193,-0.4174264158213387,-0.17346853449602756,-0.1770016097864456,-0.3370893006885337,,-0.24214041785617285,-0.14738430334672784,-0.13168720973055825,-0.41760654784575113,4.582124338621638,-0.16837836935019596,-0.18467597452630408,0
-0.061935593425547865,-0.1225805602078441,-0.13094907816287163,0.2963391316113298,0.27647092925929795,0.26945126112629786,-0.040328243317395915,-0.08989023170045415,-0.1471799045357593,-0.04409545290841106,-0.12374875477145124,-0.08251029255337151,-0.12104250004845905,-0.11644419676505982,,-0.14371601899457367,3.765662425096951,0.0031521007388304314,,,-0.08741347371997962,4.680120747481005,0.07107994307059502,-0.07698381129331448,-0.10237955300793032,-0.048545221883973075,-0.10812131747368438,-0.08215261743623957,-0.0816533790436192,-0.014033051452931765,-0.12952696302706565,-0.015727672389365947,-0.048611170036993306,-0.06541873890834601,-0.0835234711674415,-0.014683484764792256,0.4655501218225011,-0.13409408371557402,-0.1155167267902333,-0.12927326930257899,1
-0.05184189231497639,-0.07620398721011407,-0.0814920801575895,0.3109809389436078,0.2899370995588594,0.2682924456647983,4.014252260829077,-0.05140200365015846,-0.08005500387936815,-0.026223210470004733,-0.07336176805181881,-0.04330005255720569,-0.0801697039188526,-0.1053589422354293,1.0676336426751465,-0.07218590221650269,-0.07450001091229691,-0.3557510884565298,-0.008291360784150928,,-0.04414991421784165,-0.004794116995645163,0.018927569582956803,0.0063931069131522205,-0.07008813380041058,0.04047696374212754,-0.12028684777828794,-0.030749367757771942,-0.18825439932080293,0.001169622220076737,-0.067431380323353,-0.0158370528747711,-0.028885649892186546,-0.02621852854127154,-0.04636733873902598,-0.029028913590369416,0.40879141928638735,-0.06817138046562274,-0.07540656146956003,4.626941596628394,2
-0.06158607690472626,3.866805480894539,-0.12695025382913286,0.29681008641197626,0.277558214733423,-1.9507046593585646,-0.032100764638032735,-0.09547754149103833,-0.1141662371963565,-0.09912381006283791,-0.10544655255675225,-0.09843763854819046,-0.12018938889995433,0.014389040927107674,-0.7008703704332568,-0.1142817391190688,-0.10429006002918403,0.2262588887188425,-0.026095184619651716,-0.047264177741849045,-0.0550080722412813,-0.008534149875736557,-0.011802671292624786,0.1059265453077848,-0.11544901882138088,-0.10523250636602359,0.04678618028031674,-0.10052459640765485,0.20019533687176477,-0.13019905620379285,-0.13867602545284993,0.1084513858699283,-0.16667398247156798,-0.0656976118194,,-0.051936447032401106,0.8253820834108877,-0.07995094174914696,-0.11640036233635216,-0.14004290072342,0
-0.07727347322660866,-0.17950419932211095,-0.2059045699094994,0.2740507163420986,0.25656575521792235,0.2499747837720598,-0.19035954436096922,-0.18834019114303127,-0.21681471007923186,-0.17980788954295396,-0.20411748256915238,-0.21286247598270233,-0.18172215385869156,-0.18331011695584437,-0.7009260131210046,-0.2128373778335745,-0.18625194270364018,-3.1270615787473037,-0.1635394881767428,-0.07154085930950503,-0.16604587850533212,-0.2168699173839078,-0.06351419364691907,-0.1805240061064282,-0.16655357721043978,-0.1816414271117502,-0.15992217674764458,-0.20218947257423225,-0.09179556170223055,-0.17637402743845781,-0.2069359780088966,-0.13247903395679955,-0.27654026914351104,-0.21176623411691517,-0.17764230219647878,-0.11833028829155291,0.19379168343608816,-0.20826111717804094,3.1482272178722677,-0.2170493010456461,0
-0.08470507649771218,-0.24117284450874196,-0.2449022958966348,0.2632835682855737,0.25191936131149106,0.23692031383616105,-0.3746182978430357,-0.25289842695373455,-0.22546084385159115,-0.2957541217737061,-0.22372488038333316,-0.32157624593883705,-0.2277535896511864,-0.3915968298340859,-0.7009405785649508,-0.2286610460438394,4.719409519039252,-0.07064335612415656,-0.6178052293058283,-0.11858204106585328,-0.1982861086763767,-0.5517704705596113,-0.5457599110712394,-0.5884910149191349,-0.2361789085863931,,-0.6502853428471291,-0.2705036139301386,-0.7265603260539285,-0.4060386911664318,-0.2444355469998294,,-0.5241092103768384,-0.4162306149346774,-0.2545018715351031,-0.3782097836886706,,-0.30284045095857814,-0.23422120519008735,4.5296145771585765,0
-0.06295782298196276,-0.12418715568531294,-0.15336791384715273,0.294897064994118,0.29031194742930344,0.2609567727986935,4.031483645863054,-0.11887241628096823,-0.12547445928153342,-0.12164490291421186,-0.12045886648446404,-0.11169900005317918,-0.13952252473543783,-0.0782986765489093,-0.7008909877412859,-0.1294502138720652,,0.6670864753260582,-0.07628395156888135,-0.05529972175738611,-0.08394928388523591,-0.039413148357652146,-0.07421002355940359,0.0516221034094241,3.48733067786774,-0.06673460966586231,-0.07104463560115387,-0.10248475089208353,-0.07560190947894502,-0.13634023683126376,-0.1543976275240641,0.07970508856610864,-0.18386290229537774,-0.07816707555113285,-0.11817871031875402,-0.09716782561729315,0.7793513026311154,-0.11331148580226309,-0.14328660730205378,3.981030673795565,0
-0.05944190373106996,-0.08064054698393694,-0.11469904516793793,0.2999229124440417,0.2824215736529475,0.284140327043992,-0.09363843270054807,-0.09855561249163698,-0.13246531621027352,-0.0691734664661199,-0.13937484960896462,-0.10750270334163323,-0.12628512184372026,-0.11751160216384045,-0.700845920547223,-0.10665195882412641,-0.1375159395455961,0.027242052962881333,0.009388885695893972,-0.0382935361011902,-0.11039464339172377,0.08502651158456384,4.35737459389099,0.04635363092893334,4.295905363439406,-0.01316940813322233,0.09726530463193331,-0.10314674870668095,0.12526280147347998,-0.05861918406573783,-0.10643113536783064,-0.01762793989423989,-0.12096033723890294,-0.08213660124225512,-0.11035506777211522,-0.08700623328868645,0.45257774737985057,4.718868830626637,-0.11273147142317619,-0.12177643081280545,1
-0.0755520237276945,-0.12919753322351415,-0.17765892911695524,0.27653935674249697,0.26670744023023824,0.23454920770310195,-0.35778077742277375,-0.20644420129859242,-0.18351297080948897,-0.24513476639635665,-0.2067678756079843,-0.2890974760211627,-0.19025211282620466,-0.2862164922697294,1.0105267099032058,-0.15656549157601676,-0.21590626291704662,0.41984201550534905,-0.4828073078838824,-0.07601702387036137,-0.17846073957649705,-0.2368439900213066,-0.4066435427212084,-0.32746587905294683,-0.20636739628553877,-0.2858324270447917,-0.2603528970170921,-0.24842961213532333,-0.2083618948121342,-0.3635901842561766,-0.1820454039866574,-0.5195912711388662,-0.472137867871051,-0.3524622727685664,-0.22346630731347733,-0.3276767918949158,-0.9636771663083125,-0.18134663491906636,-0.1809758886920595,-0.20527902756287408,1
-0.07648799916772561,-0.19084413469129594,-0.19131397853845883,0.2751670313678803,0.24819774912372747,0.23345210629700514,-0.27005744033115897,-0.19178578471204477,-0.19999359478046255,-0.20387544868987886,-0.18872053403571928,-0.2422704638627053,-0.1651282110900869,-0.3004694341236351,0.9834491354544039,-0.19798873512563464,-0.17351444843406258,-0.2375304726836683,-0.3843895463268132,-0.09123045862135364,-0.15837498907404976,-0.401169657723525,-0.21625242980297357,-0.4119928727030888,-0.16242352500972043,-0.2136286305032024,-0.49400980889124824,-0.20444364554339214,4.565050214413366,3.378557914249545,-0.18878874805540963,3.2518188940876027,-0.3223019027987462,-0.29198297272285356,-0.16592717786608643,-0.16990942169629553,-0.6040318182044918,-0.23967067825426194,-0.18633462007030524,-0.19757343466024266,0
2.797972049048222,-0.10613459745454736,-0.1373985291979369,0.2980090737892327,0.2708269527766454,0.2748325134280902,-0.060656091302691804,-0.10957891675426201,-0.13058815942552612,-0.09181031287410633,-0.13459697378282418,-0.102635791793856,-0.13888206435279601,-0.09463250039039192,-0.7008677326543267,-0.1174189733926676,-0.14530007352384913,0.23440141573194972,-0.0014099963470207684,-0.04457867092228466,-0.10435018017439784,0.06885162773086145,-0.022995499148590285,0.08416614294267097,-0.12268793378659545,-0.02488217074934402,0.0732988268827632,-0.09997405679087974,0.06931767416795133,-0.07935570649093766,-0.1260425244475456,0.04531083491989769,3.8274545561605735,-0.06707317817911909,-0.12333844624910255,-0.10706216430461253,0.6723702064554423,3.6216241202668966,-0.13138645443498057,-0.136094845799665,0
-0.06468666218028682,-0.1950808391999465,-0.17731980934741162,0.2922734648732968,0.2612255735854497,0.25183821557493574,-0.13037749045865937,-0.1457482528420908,-0.18069339874644744,-0.09468025478078788,-0.18513758796776997,-0.13098097656019247,-0.1843039454926483,-0.30383634406985616,-0.7008897365836024,-0.16015623862131348,-0.19263097014072425,-0.3106156582176094,-0.03361158655135222,-0.06259185693664553,-0.18068464253323435,-0.02187782804749571,-0.10759687185137323,,-0.15108785018296672,-0.00340105591389619,-0.10815515663484405,-0.11640918560593191,-0.34057584346069136,-0.05087248368454797,-0.14803719381808045,,-0.1378658134607946,-0.11817169421891838,-0.16248738303025248,-0.20139804859932378,0.04876744259692807,-0.16886047097673626,-0.1679741556750146,-0.15364274720577153,0
-0.06443079177156961,-0.0994762497474862,-0.1390575030113703,0.2927002189706236,0.27352407938653234,0.25719057612884705,-0.08194212292437267,-0.10869626994075005,-0.13119123117787249,-0.10423247420107047,-0.11733034254723455,-0.12203725631496258,-0.13675998111769716,-0.06880934759750941,-0.7008720916221965,-0.13249490100590097,-0.10623153612141033,0.5288005794494488,-0.10827680986099698,-0.06574441635026847,-0.07129484778484069,-0.1470615920807305,-0.12251349110891592,-0.07696044820695974,-0.13645983346434631,-0.172840565298625,,-0.11690673724108215,0.015630534446531105,-0.1614022207026238,-0.15076245482342324,-0.09868816171486144,-0.19610174444949527,-0.12535820220334126,-0.12083644977380006,-0.11430175642994721,0.23682385015821447,-0.12582423396735581,-0.12296214431552235,-0.15134966046889115,0
-0.06429336628750043,-0.10220242443141074,-0.13163323603276939,0.2928131229914525,0.26636290582430233,0.2577626320827813,-0.10971725943890026,-0.11259032831723956,-0.13719168287291986,-0.10615296774792853,-0.1269605108231996,-0.1326502915112234,-0.12324308785494387,-0.10981604447000119,1.0280298039104807,-0.13180120581186142,-0.11477875699258437,0.9000923556231659,-0.12417469015226548,-0.06159216608665385,-0.08603703682013422,-0.1381497568244364,-0.05846536223800491,-0.1001658815555643,-0.12109815979992035,-0.11970695010849258,-0.14229885092056246,-0.12131985040076057,-0.06507698411823416,-0.12290551257474032,-0.13324141662728317,-0.11672009184724022,-0.17871617246015564,-0.13589096282884575,-0.10944821975899885,-0.08039447935682144,0.17669631991576643,-0.1274877255302455,-0.12331857812420381,-0.1425900104823703,2
-0.06523002757313419,-0.10902823561522561,-0.14392411164960459,0.29152508923762555,0.2743257375099047,0.25539190388675254,-0.11828615956104568,-0.12172129251058952,-0.14173875461431024,-0.11357622472714515,-0.13582258944125,-0.1398776396789394,-0.1459916172246805,-0.11878831441855156,,-0.1350626426190731,-0.12936404291865786,0.34982370549668823,-0.1308330648114101,-0.06464403211622136,-0.09713824115353066,-0.12425467704291114,-0.1426526476023152,-0.10220301342965696,-0.14435936487176598,-0.15718248773923643,-0.10109174768641628,-0.13076844121353487,-0.0169854291846598,-0.1613154991324252,-0.14743909705575883,-0.15651427411499935,-0.21556647896865355,-0.14778545535096274,-0.1366173152944991,-0.14698841223417208,0.04860247226054526,-0.131721748600714,-0.13170554683518354,-0.15492617690996632,0
-0.06344816908537546,-0.16639779340674968,-0.15829159944110552,0.29410131244840343,0.2818150249361219,0.264249044286451,-0.07003244105177205,-0.11666679426977764,-0.16251734106475085,-0.0700953862428589,-0.1488716655557458,-0.10048890752175528,-0.15265551949024864,-0.20268780735216144,-0.7008853736192955,-0.15573786327112654,-0.13873971225059611,-0.12858557440993634,0.0071035858039914515,2.685698504328651,-0.12713676262321422,-0.0891230985049097,-0.02139389287388453,-0.10884300994371625,-0.12568216313443778,-0.03132634497991357,-0.1408317218338144,-0.09352905104489044,-0.25292982186789914,,-0.14360968837371785,-0.07891581873187503,-0.087730321182099,-0.08436726711685599,-0.11997968735205534,-0.10202456993883686,0.27669753889003923,-0.1578967804591111,-0.14366316494767994,-0.1427955641963439,0
-0.07028858380765286,-0.15450543745577003,-0.16553196440069487,0.2842007871605729,0.2699372732343939,0.2677082269043468,-0.13779958826332941,-0.14031630553045912,-0.16979741948025756,-0.13523978488107874,-0.14565463383466484,-0.161525743918948,-0.1402004501383863,-0.1659707500233477,-0.700900062252068,-0.17603617501247265,3.1510273905905617,0.4069247402219805,-0.183591964430961,-0.07820868655108648,-0.1044031990641462,-0.297595315758236,-0.07360136712667271,-0.23338870035761938,-0.13154207840768162,-0.16438592999951276,-0.33408074406265637,-0.143879522778516,-0.300121851862619,-0.14601998250217868,-0.17293905644291468,-0.16640269564796908,-0.19765867560277417,-0.17535727054173728,-0.11908739183566237,-0.07138666476656791,0.058401502767662754,-0.1904193581218218,-0.1525568153271803,-0.17021712635689373,0
-0.07373985240403247,3.5581687760424936,-0.19176674081899242,0.27912822853946834,0.25708915816369127,0.24583821415557688,-0.19474123075447958,-0.17508720129132227,-0.1843539011862864,-0.18257925423168192,-0.17569237716452482,-0.2038041763572321,-0.1786677624171943,-0.20427728628560113,-0.7009109393040823,-0.1840150957219034,3.546080403189927,0.6492917266893591,3.707408390604584,-0.08123264713115724,,-0.26641398427020824,-0.22110407972730114,-0.2413691310635346,3.474777926456362,-0.21857825408737247,-0.27761517391344,-0.1832040470247837,-0.25771383303809164,-0.22945810220611768,-0.19499477714561417,-0.25860667540518045,-0.30802962372020304,3.4931575772833066,-0.1767379573248617,-0.1932274643111859,0.2429180044004678,-0.20054336539757167,-0.1800042251113467,-0.1987690114192945,0
-0.08259856311368707,-0.23204666825140807,-0.24648865248123233,0.26628004716771203,0.2550315369095773,0.23616496936210662,-0.3978696803004437,,-0.22845617370957225,-0.2927750588771317,-0.25375028496591967,-0.32681069133098456,-0.25588720466884285,-0.42447932091900603,-0.7009217978189888,-0.20919359056833933,3.6486828303239625,0.0008200529657535,-0.5635485800592754,-0.10387046671724845,-0.24330850969914702,-0.33910236928098564,-0.6047403949786112,3.6277211130332487,-0.2626018297504694,,-0.38878488226032687,-0.28178154857227533,-0.506867385238862,-0.39706375125206617,-0.22445343547655794,-0.7123548523308847,-0.5601979500506372,,-0.3023024665713159,-0.4886746205084829,-1.4537582634488395,-0.2673622841680276,-0.24149579722756348,-0.2536731912806891,0
-0.07333474484362747,-0.1544228595762268,-0.20019624304050385,0.27978946524691284,0.2726416816406926,0.25927376787543444,-0.1847313645632051,-0.18457062639172891,-0.175192365777635,-0.2017221476733563,,-0.20714466861115768,-0.1997702072148212,-0.15457251940000394,0.9856482810000217,-0.17020443766966822,-0.19865745185663428,0.1501636395547765,-0.2489627981083348,-0.0738796312297868,-0.1472145059397626,-0.13670946141530516,-0.30362168461944206,-0.1133513237962952,-0.19900819320023796,-0.2373393531335408,-0.07692682294661808,4.325440841608303,-0.011933050419960177,-0.27213822841596214,3.9982242901646385,-0.22022988561449713,-0.37784781023959246,-0.21945894870019858,-0.21620410341157623,-0.27560238095091344,-0.060006746631941665,-0.1697956788901238,-0.18883223678053465,,0
-0.04931598309129708,0.01157267046782052,-0.054815583807959437,0.31459188247758846,0.3022972991684481,0.29875028277014015,0.10226924152994006,-0.023128941593272827,-0.05268680372418141,-0.017854956974427107,-0.04677687473586071,-0.004955984651345521,-0.032721786665709796,0.1729350072550231,-0.7008274027966,,-0.05170494311146341,-0.20312181943000449,4.169358184535814,-0.0046896772015092465,0.010549693185342086,0.26324395214867174,0.3511626587227227,0.44672281323615887,-0.018368799221240024,0.13269926820494513,0.3041258422737031,-0.01807095782593118,0.4939523190886154,0.04676271787525316,4.939229387016484,0.5391663855663095,0.022139868674745246,0.09746067516748506,0.005227990976650163,0.18759282367214133,1.9995779626430785,0.03504495388436228,-0.05853969564668166,-0.06609318709114333,0
-0.056022431587969365,-0.08999416277606993,4.144892331476646,0.30489492976568644,0.2741118381983641,0.27025848045890205,0.04246782185185312,-0.07679648627644926,-0.10997470112309597,-0.04460768239083905,-0.1082801155739868,-0.0406594982777588,-0.13595818445554794,4.115201465574886,1.0256731951704179,-0.10220022256412886,-0.12037667239399029,0.6912578573030884,0.1603857757879005,-0.03452054653775975,-0.07418397346658359,0.17971871531652306,3.5679680359785904,0.24069766468306172,-0.11108910662887671,0.014222667903787772,0.22340604622804375,-0.0539027163797598,3.7462489577263995,-0.03175220925090001,-0.12355326259402538,0.23675284286319956,-0.06588542824373034,0.027071107092123212,-0.10343059822499363,-0.07196675663194332,1.2130288600507912,-0.05391258364440157,-0.11455928626578706,-0.12067903663720515,0
-0.08432342926911628,-0.25692606010309416,-0.2537128927566396,0.2638216037032914,0.24234993390398635,0.24950731341849772,-0.32537276580402,4.315087999636555,-0.23124972031589477,-0.2656837962208353,-0.21845368274576502,-0.2921462373603926,-0.23962965467756533,3.844546376477677,-0.7009505444143457,-0.2407887906692983,-0.21202880937280222,0.233468054739582,-0.5301699284571659,-0.12335416296813523,-0.19221065013360236,-0.5670666861739144,3.7380147683707023,-0.5890651349890613,-0.24106467593494763,4.700112982519188,-0.6409245358742377,-0.25039211418049795,-0.7181531275266193,-0.37942046576278776,-0.2584282569468503,-0.6466086820044731,-0.47271716139136966,-0.38093055783984003,-0.25268083560875304,-0.37520886814464205,-1.2498015022991962,-0.31461827363085576,-0.23302631318859057,-0.2550613891527572,0
-0.06786254705923735,-0.1170240876188833,-0.15348077193727735,0.2877029439345613,0.2739586118400086,0.24936220710472734,-0.16136737805360193,-0.1427342806441253,4.2621632447047215,-0.1624573664993525,-0.13975237218925318,-0.1746936412648271,-0.1454320799362032,-0.13504679801858716,-0.700880859352888,,-0.14169605946505376,0.7567297831177098,-0.2533247431060081,-0.0697714007548981,,-0.18724521857881152,-0.19723667661905428,-0.1431043577763598,-0.1489614921636733,-0.18493953583108522,-0.20706069885379733,-0.15448474262589265,,-0.21914855937549624,-0.15802077865771075,-0.19774376128290713,-0.28650208190675175,-0.1917013764743477,-0.14528622251705312,-0.16177273614478643,0.26944199485284326,-0.1455773211716749,-0.14638257618019673,-0.16604507077513267,0
-0.05973113580455387,-0.10080255836039062,-0.13094227498206779,0.29951938294218994,0.26939474935047547,0.26966983585728677,-0.04778213279117964,-0.09816793726019968,-0.12972211635820793,-0.06839694419194337,-0.12997074269736625,-0.08887109530781387,-0.13898564817146183,,-0.7008602674769941,-0.11550645250443006,-0.13282503624461076,0.47852768703549625,0.034474434266954644,-0.04618401529628584,-0.09918874683415918,0.06209074207226744,-0.022929494263278852,0.0643691973718905,-0.12367522434218872,-0.03616006541210994,3.2330851578972353,-0.09029850289620488,0.10188388264592763,-0.06365216977510313,-0.12178866138212059,0.017371804839343943,-0.12080329067257073,-0.05872025564234348,-0.11936694659905456,-0.10925087793656764,0.5614785277333401,-0.08968141980250785,-0.12100848246765565,-0.13087685627333662,0
-0.07744124800891788,-0.1990961078865699,-0.2116735361659722,0.27376068763014055,0.25301563065526794,0.24695119130055354,-0.22475621441002303,-0.19184552775382846,-0.19342519853666051,-0.21175535264126244,-0.1756451378769602,-0.2280945198609983,-0.1924521551901898,-0.24366622578389852,-0.70092889039679,-0.20476219184140146,-0.16509293728144114,0.18566470583450587,-0.3748012901017705,-0.10109251702839346,-0.1382004597199289,-0.4312329393698922,-0.33753564187712665,-0.38451233090340886,-0.19156975590979888,-0.303695011305376,-0.4758988188367548,-0.1990941263818707,-0.4705562738911482,-0.2943544275613531,-0.22292802118009392,-0.3851973277875467,-0.36057420922589206,-0.27792648651717355,-0.19044827587506608,3.258767968796574,-0.5469763969952557,-0.2462202126497349,-0.19370376576149428,-0.21675186257250265,0
-0.0714304060702075,-0.1605099106545872,-0.1789700700975453,0.2825199006323844,0.26107795409574003,-2.5455436193245764,-0.14160098519227743,-0.1487582858371185,-0.16922164861568786,-0.15112154203867995,-0.1468269091631658,-0.1689201153756806,-0.16231496229088488,-0.16129927106442704,0.9845800693626767,-0.17870668687899513,-0.1292186088938543,0.18341979770106126,-0.21658725003606882,-0.08463637963344339,-0.10470336737378588,,-0.18442881480619902,-0.244455036508572,-0.15671806253309695,-0.225597143088381,-0.33208473822251433,-0.15239802058528823,-0.2835170658445294,-0.20577906124055004,-0.19273632393404916,-0.21056698686548708,-0.24762713212203288,-0.19063703089376077,5.004783638176412,4.057260883407131,-0.06038633771024149,-0.1970466431492799,-0.16059981868117162,-0.18417971293245794,0
2.419715582569272,-0.04376912632647674,-0.08088902585920504,0.3104157522629862,0.29045005051234885,0.26673196217226436,0.03895926253870581,-0.04432178443244939,-0.10123111259243352,0.009208136326024687,-0.09779001711133697,-0.02263580158839509,-0.08744360302477168,0.004014060696332098,1.0680255610583858,-0.08036737241311047,-0.08915447446481307,0.08670179334784958,0.2262085611446226,-0.021725500428929314,-0.06127219443147036,0.21562408556082535,0.2213842129372121,0.2347755514232201,-0.06807299924369199,0.08817202687759593,0.27321272348742853,-0.03761159554530964,0.3564179426040472,0.07123290563619644,-0.06913597179483877,0.2304325409634399,0.027682117443028315,3.739455435680367,-0.05299092995647731,0.041340208509468616,1.1653334985463641,-0.023749801271002846,-0.07557879869025969,-0.08473116840196972,1
-0.07594715193912663,-0.16409652833354463,-0.18796553645976166,0.2759559351895106,0.2521381765742767,0.2446228066095538,-0.28082891974036667,-0.19487139663006178,-0.18740452295189378,-0.2191772305607894,-0.18861134172368604,-0.2516748663112336,4.077856746317705,-0.26167546770101585,-0.7008971758358684,-0.1799246370271512,-0.1865161981256538,-0.16079240692793415,-0.41300473226000733,-0.08789441201139292,-0.15577138000654023,-0.3322109783138888,-0.31386931542748964,-0.35361144394275423,-0.18471775546763408,-0.26033886692553027,-0.36682444634704986,-0.2180473636313948,-0.3420592942440598,-0.28171626514630616,-0.1839601858569521,-0.44652932138190793,-0.39215764814189186,-0.3072118192799314,-0.1949698762080841,-0.2455099272949637,-0.7386921543963682,-0.21318933621889316,-0.18344420683803825,-0.20405281506780293,0
-0.06397224643436285,-0.13659278980314568,-0.15974813474255234,0.29336246065209987,0.2709835098767928,0.24917937308253701,-0.11129112459465702,-0.13246707178134132,-0.15334076728634963,-0.10590836604619562,-0.16029416448337205,-0.13046747905270537,-0.17323486492931536,-0.1745609216245613,1.0187037531523087,-0.13631615959205354,-0.17041163372375615,0.21641506898680202,-0.05713525997130523,-0.057783055459261747,-0.1378165397740647,0.00748001994693163,-0.1553530301040683,-0.03771251046574666,-0.15850578815646812,4.863019441903357,0.019450185565455667,-0.12472179483705353,-0.019351917424092226,4.0873355296831315,-0.14502788420937335,-0.13174546891027064,-0.20069639348174764,-0.12062102130393994,-0.16531054992410837,-0.20954369154986502,0.16356687039617865,-0.12727486729938567,-0.14882138668309802,-0.15697689732544803,0
-0.03915110351926881,0.059508962675601726,-0.007230603013138605,0.32952577035899705,0.3080293068957991,0.32655966223307087,0.24986973955712882,0.05635105303322973,-0.008204063393165982,0.10108237346028262,0.013316362404485261,0.10708532085124196,-0.007658184655257892,0.2792025642053136,1.1082035268027806,-0.0075469388029361815,0.026262753248853042,1.3637393250864096,0.4239255671847812,-0.0021972098316866227,0.07761258719340079,0.3340171888264599,0.402990305989849,0.5263433718456515,0.002571964733491128,0.14488548334680088,0.44099180288054035,0.06936203009241285,0.7081857445300617,0.15759345832428148,-0.014023411466775087,0.5855795754042533,0.185171352773221,0.213096522427075,0.05125922379927969,0.22116581062467364,2.1101822769590792,0.08578895517953074,0.005011564653543311,-0.017724493580870825,0
